2008-12-30, 102290.0
2008-12-31, 102290.0
2009-01-02, 102375.0
2009-01-05, 102397.0
2009-01-06, 102408.0
2009-01-07, 102371.0
2009-01-08, 102434.0
2009-01-09, 102442.0
2009-01-12, 102191.0
2009-01-13, 102312.0
2009-01-14, 102312.0
2009-01-15, 102312.0
2009-01-16, 102312.0
2009-01-20, 102312.0
2009-01-21, 102312.0
2009-01-22, 102312.0
2009-01-23, 102312.0
2009-01-26, 102312.0
2009-01-27, 102312.0
2009-01-28, 102312.0
2009-01-29, 102312.0
2009-01-30, 102312.0
2009-02-02, 102312.0
2009-02-03, 102312.0
2009-02-04, 102312.0
2009-02-05, 102312.0
2009-02-06, 102312.0
2009-02-09, 102320.0
2009-02-10, 102231.0
2009-02-11, 102245.0
2009-02-12, 102241.0
2009-02-13, 102186.0
2009-02-17, 102186.0
2009-02-18, 102186.0
2009-02-19, 102186.0
2009-02-20, 102186.0
2009-02-23, 102186.0
2009-02-24, 102186.0
2009-02-25, 102186.0
2009-02-26, 102186.0
2009-02-27, 102186.0
2009-03-02, 102186.0
2009-03-03, 102186.0
2009-03-04, 102186.0
2009-03-05, 102186.0
2009-03-06, 102186.0
2009-03-09, 102186.0
2009-03-10, 102186.0
2009-03-11, 102186.0
2009-03-12, 102186.0
2009-03-13, 102186.0
2009-03-16, 102186.0
2009-03-17, 102186.0
2009-03-18, 102186.0
2009-03-19, 102171.0
2009-03-20, 102168.0
2009-03-23, 102279.0
2009-03-24, 102284.0
2009-03-25, 102316.0
2009-03-26, 102348.0
2009-03-27, 102339.0
2009-03-30, 102379.0
2009-03-31, 102514.0
2009-04-01, 102560.0
2009-04-02, 102709.0
2009-04-03, 102668.0
2009-04-06, 102472.0
2009-04-07, 102535.0
2009-04-08, 102682.0
2009-04-09, 102717.0
2009-04-13, 102823.0
2009-04-14, 102820.0
2009-04-15, 102998.0
2009-04-16, 103172.0
2009-04-17, 103172.0
2009-04-20, 103004.0
2009-04-21, 103002.0
2009-04-22, 102967.0
2009-04-23, 103018.0
2009-04-24, 102993.0
2009-04-27, 103000.0
2009-04-28, 103076.0
2009-04-29, 103157.0
2009-04-30, 103305.0
2009-05-01, 103274.0
2009-05-04, 104495.0
2009-05-05, 103869.0
2009-05-06, 104482.0
2009-05-07, 105054.0
2009-05-08, 106476.0
2009-05-11, 107238.0
2009-05-12, 106707.0
2009-05-13, 104966.0
2009-05-14, 105924.0
2009-05-15, 106105.0
2009-05-18, 106817.0
2009-05-19, 107135.0
2009-05-20, 107135.0
2009-05-21, 107135.0
2009-05-22, 107135.0
2009-05-26, 107135.0
2009-05-27, 107135.0
2009-05-28, 107135.0
2009-05-29, 107135.0
2009-06-01, 107404.0
2009-06-02, 107416.0
2009-06-03, 107159.0
2009-06-04, 107537.0
2009-06-05, 107479.0
2009-06-08, 107542.0
2009-06-09, 107516.0
2009-06-10, 107373.0
2009-06-11, 107390.0
2009-06-12, 107464.0
2009-06-15, 106512.0
2009-06-16, 106699.0
2009-06-17, 106645.0
2009-06-18, 107211.0
2009-06-19, 107262.0
2009-06-22, 107262.0
2009-06-23, 107262.0
2009-06-24, 107262.0
2009-06-25, 107262.0
2009-06-26, 107262.0
2009-06-29, 107262.0
2009-06-30, 107262.0
2009-07-01, 107262.0
2009-07-02, 107262.0
2009-07-06, 107262.0
2009-07-07, 107262.0
2009-07-08, 107262.0
2009-07-09, 107262.0
2009-07-10, 107262.0
2009-07-13, 107262.0
2009-07-14, 107262.0
2009-07-15, 107262.0
2009-07-16, 107262.0
2009-07-17, 107262.0
2009-07-20, 107262.0
2009-07-21, 107258.0
2009-07-22, 107402.0
2009-07-23, 107490.0
2009-07-24, 107486.0
2009-07-27, 107699.0
2009-07-28, 108118.0
